001100101010001110,110010110010101101,000111011111100100,101011111001000111,010001001001111101,010010110101011110,011111000010010111,010101111100100011,100111000000111110,110011101110010000,101100100101110101,111100011011110010,011111100001101000,111101010100001100,000101110011011001,110110001101001011,101001000111101011,001010011100111001
001000101101100111,100010110100111100,110001101011010100,010011110110001011,001111000111010110,100100011111001010,101011011001011001,000110101011100001,011110111000001100,101100110010010011,111010000011101010,110110001100010011,111101110101100000,101101000110101101,000101101000111010,100011011010100110,011000011110110000,010100010001111111
101111001110000101,110001011010111011,110110000001010011,100100011101110100,011010110110110101,111000001011100110,111101100000111100,011101111011010000,001011010101011110,011111001100100010,010111010011101100,100011100111110000,001100000111111001,000101110001100111,101010111001101001,110100110110001010,010001101101001101,000110101010011110
011111010001100010,110100111011011000,100011110011000011,110010101101100110,010001011101001101,000101100111110001,111101101000000011,001001100001011110,101011111100111000,001100011110010110,010011001010111011,011000110110101011,001110101011101101,100101010000101111,010110110000010101,111111000110001100,111000010011110101,101110000101011011
111101101101000100,000101101000111111,001101000011011101,000011111011101000,101000011101101011,010010001011100111,111100110011110010,100100110110100101,011011100101110001,001110101110000011,100010100101011110,110000101010011001,110111000110101010,011110011100111100,101011001010110100,010001011110010110,111011110000001111,100111011001010001
110001011000010011,001101001111010001,100110111011000010,110100101100100111,001010011100011111,100011101010110100,101000010011100101,010110110001010101,101011100101100011,011111010110100110,010001100011001111,010010011111101001,001101111000101001,111111001001001100,111110000010111011,111000110110011000,100101010101111110,011000101001110010
101010001011000111,001001010100011111,100110111100100101,011110010101100010,100011010011101100,110010001100011000,001000111111110000,111101001110100100,010011011010110011,000111101110001010,010111100111010101,100100010010010010,101011100000110010,011010110010001100,110000100110101011,010100101001111110,111101111001001001,001110000010111001
001100001100101010,001011011000001111,110011101001101000,101001110100111100,010110111100010110,111100101010011001,110100010001101111,100010010111011010,010111000110111101,100101011101000001,001110110011100001,100000101110100111,011001100101010011,011000011111001100,010001011010110010,111111000010000110,000101101011011110,101010001001110101
011100010100100101,000001011101110100,101110010111011100,100110110000110011,010111100011100100,010110111100001110,011100001011010010,110011011110000011,110000101010011101,101101111010101000,110110001101101001,101001100101000111,000101000110111011,001010011011101111,110000110111101010,111011000000111110,001010101110110000,011011110001011001
110011011000010011,010100001111010001,100110111011000010,110000101100101111,001010011101011110,100111101110110100,101000011011100101,010110110001110101,101011100101000001,011101010110000110,000001100011011111,010011011111101000,001101111000001001,111111001001001100,001110000010101011,111000110010011000,100101010101111010,011001101001110010
001011110110010101,101011101000100110,100100100100111101,000010011011101101,101110011010011000,011100111010100100,100101110011001110,011101101001011001,110010101111010100,000001111110111010,100101001111100001,111011010101101000,001100011101010110,111000110011110011,111000001110001111,110001011000010101,010110111100000011,010111000010110110
110011011000010011,001100001101010001,000110111011001010,110100101100101111,001010011100111110,100111101110110100,101000011011100101,010110110001110101,101011100101000011,011101010110000111,000001100011011111,010011001111101001,001101111000101001,111111001001001100,101110000010111011,111000110110011000,100101010101111010,011001101011110010
010111100111110010,011111001010101100,011100110101101100,110111010001010101,101111110000001011,011010011111000011,100001001101100111,001001100011011101,111101001001011010,000110001101011110,010000111000111111,110100101110000101,100010111011101000,101011111100010100,111010000100111001,110001010110001110,000101011110111001,101100010010110110
011011001101001001,001100011110000111,011001100110101110,010100100111011101,110101010101100100,110010101100010110,101110110100001000,111101101010000001,111000010001111011,001111000000110101,100001001110111001,000101101101100011,101110001011101110,001001111001011100,011010111111110000,100011110011000111,010010111000101101,010111011010011010
011011010000111101,100011111101100100,000110111001010011,110011000111110011,001001110111001010,101100010011000101,111110110110010000,111101011000100010,100101100100011111,000100011110111000,110000011101011110,011111001101001001,101011001010011110,110110100011101110,010101101011010100,001110000101110110,011000101110100111,101000101001111001
001011110110010101,101011101000100110,100100100100111101,000010011001101101,101110011010011000,011100111010100100,100101110011001110,011101101001011001,110010101111010100,000001111110111010,100101001111100001,111011010101101000,001100011101010110,111000110011110011,011000001110001111,110001011000010101,010110111100000011,010111000010110110
011100010100100101,000001011101110100,101110010111011100,100110110001110011,010111100011100100,000110111100001110,011100001011010010,110011011110000011,110000101010011101,101101111010101000,110110001101101001,101001100101000111,000101000110111011,001010011011101111,110000110111101010,111011000000111110,001010101110110000,011011110001011001
001011110110010101,101011101000100110,100100100100111101,000010011011101101,101110011010011000,011100111010100100,100101110011001110,011111101001011001,110010101111010100,000001111110111010,101101001111100001,111011010101101000,001100011101010110,111000110011110011,011000001110001111,110001011000010101,110110111100000011,010111000010110110
110001011000010011,001100001111010001,100110111011000010,110100101100101111,001010011100011110,100011101110110100,101000010011100101,010110110001010101,101011100101000011,011101010110000110,000001100011011111,010011011111101001,001101111000101001,111111001001001100,111110000010111011,111000110110011000,100101010101111010,011000101001110010
111011111000010110,010011010100101011,100011101111000011,110101110010001101,010010101110111100,001110110010110011,101111100100101110,100101011100110001,000111010111010100,011001100101011001,110101000011111010,101000010110011111,000110001001011111,111010000001100101,010100110101100110,111110011111001000,001001011011101100,011101001110000111
011110111010100100,100101110110100110,001100110001111101,101010111101000011,001001001111101010,111011100001001110,111101101100001001,101010000110110101,001001101010010111,110001011001100101,010011110111011001,011111010000110011,010010101100101111,000111001101010100,111000011100011110,110100101011110010,100110011010001111,100011111000111000
010111100111110010,011111001010101100,011100110101101100,110111010001010101,001111110000001011,011010011111000011,101001001101100111,001001100011011101,111101101001011010,000110001101011110,010000111000111111,110100101110000101,100010111011101000,001011111100010100,111010000100111001,110001010110001110,000101011110111001,101100010010110110
011000100110101101,110010101011000111,111101100101000010,111001111000011101,010011010101100001,010111000110011110,101010110110010010,101110010001101111,110100011110001011,111010001101111000,110100110011110100,001111111011001000,001100001111010101,011001011010100110,100111101100100100,000000111101111110,100001000011111011,011110101000110011
101111000110000101,100001011010111011,110110000001010011,100100011101110100,011010110110110101,111000001011100110,111101100000111100,011101111011010000,101011010101011110,011111001100100010,010111010011101100,100011100111110000,001100000111111011,000101110001100111,101110111001101001,110100110110001010,010001101101001101,000110101010011110
110100001100010111,110000110010101101,000000011111111010,110011100001110010,001110110100110001,101010001111100101,010101101111000001,111110111010000010,001001100010010111,111111000110011000,011011001000101011,000111010011001111,011101011001110100,101100101001011001,011010100101001110,111001010101000011,100011111100011100,101101100100101110
011011111000010010,010011010101101011,100011101111000011,110111110010001101,010010101110111100,001110110010100011,101111000100101110,100101011100110001,000111010111010100,001101100101011001,110101000011111010,101000010110011111,000110001001011111,111010000001110101,110100110101000110,111110011111001000,001001111011101100,011101001110000111
110110100011101010,110000010101110011,000011011010101111,101000111111100100,101100001000111001,000101101111010011,011001110010111000,011110010011010101,001111010101001000,101111110000110110,111011001110010010,110101000110100100,010100111100011110,010011101001110100,100010100110011101,111001100001001111,110111111000000001,011110100100100011
110011011000010011,001100001101010001,000110111011001010,110100101100101111,001010011100111110,100111101110110100,101000011011100101,010110110001110101,101011100101000011,011101010110000110,000001100011011111,010011000111101001,001101111000101001,111111001001001100,101110000010111011,111000110110011000,100101010101111010,011001101011110010
001000011011101011,111101110001000101,110100101010100110,000100111110010001,001111010010110100,101011101110100001,011011111000010010,111000100111111000,001110101101001100,111110010100101011,101101001101010010,110010011111000100,100001110110001110,010001001100111101,010111000011001011,000010100101110111,100111111001111000,101010001010011101
101000101101000111,100010110100111100,110001101011011100,010011110110001011,001111000111010100,100100011111001000,101011011001011001,000110101011100001,011110111000001100,101100110010010010,111010000011101010,110111001100010011,111101110101100000,101101000010101101,001101101100111010,000011011010100110,011000011110110001,010100010001111111
111011100110000110,000010111010111111,100110101101110010,101110010001100111,010110011100101100,111110001010011000,001011001111100001,110011011001001011,100101000110101011,010110100011001101,011100111110000011,110001101000110101,111000110111101000,001111110100011001,010111010011110010,001101101001101110,011000000101011111,100101011111010100
111001000110001111,100000110011110011,101100001000111001,101101110001001000,010101011010100100,100110000111100100,000001001101111110,000011101110101001,011100101111000011,010110010001101011,001111010010010010,110101100100110010,101010111100100110,011011100001110101,110010101010011110,011000010111111000,000100110100011101,110011011101010001
110011011000010001,001100001111010001,000110111011000010,110100101100001111,001010011100011110,100111101110110100,101000011011100111,010110110101110101,101011100101000011,011101010110000110,000001100011011111,010011001111101001,001101111000101001,111111001001001100,111110000010111011,111000110111011000,100101010101111010,011001101001110010
001001111110101010,110001001101011011,011100101001001101,100000110011111110,110011101010100101,011010010010001011,101111100001100010,110110011100101110,011011110101010100,111100100110110000,010101010111100111,100110111111000001,101101010000111001,101101011010010110,000111100110011111,101011000111001100,010111001011111000,001010001101110111
110001011000010011,001100001111010001,100110111011001010,110100101100101111,001010011100011110,100111101110110100,101000010011100101,010110110001010101,101011100101000011,011101010110000110,000001100011011111,010011011111101001,001101111000101001,111101001001001100,111110000010111011,111000110110011000,100101010101111010,011000101001110010
101000011101110001,011011000101001001,010101011110000101,001000110111100110,111110010010100011,110001010100111110,010110001101110110,001101101100101011,111001001011010010,010100110001010011,100011100110010111,010011111010111000,101111111001000100,000101000011111101,100110011111001010,111100100110011100,110000101001101111,001010011000011111
111011111000010110,010011010101101011,100011101111000011,110111110010001101,010010101110111100,001110110010110011,101111000100101110,100101011100110001,000111010111010100,011101100101011001,110101000011111010,101000010110011111,000110001001011111,111010000011110101,110100110101100110,111110011111001000,001001111011101100,011101001110000111
001111011101001010,111010000101101011,100110110001111100,110101011000111011,010001111101001101,001011101000100111,110110101011000011,101000111110101000,010100101110111110,010011010011110000,111101100100010000,000010110100010011,100101010111100111,011110010010001101,001001100011011011,001100001101110001,111000011001010110,100011001110011101
110111000011100100,101001001010111110,110000010101011101,100010110010110011,000100100011011110,100101101101110001,001111011011010001,011011100100010111,011100000110101001,101100110001100111,010001111010101101,110110001000001011,111101110000011000,000011010101101010,011010101001111000,010100011100110110,101110111110001100,111000111111000010
000101011111000001,011100010010101011,110111001010111001,110010110111001000,010011111100110010,101110101101100001,000010000111110111,000110101010001110,100100110110110100,011000101110011001,110000011100001111,111001101011100110,011111100100000101,101101000101011010,011110011001010100,101011110010010011,000001110001111101,001011011110101100
000101011111001010,010000010110100111,101000111111100001,001100101110110100,110110111010011001,100011110100110010,101110110011000110,100101100000101111,111110001100101010,011000100101011011,110001001011010110,000010011001111111,010111101101000101,011101010001110001,001011101010000011,011001111000001100,101011000110011101,010011100011101000
110011011000010001,001100001111010001,010110111011000010,110100101100001111,001010011100011110,100111101110110100,101000011011100101,010110110101110101,101011100101000011,011101010110000111,000001100011011111,010011001111101001,001101111000101001,111111000001001100,111110000010111011,111000110110011000,100101010101111010,011001101001110110
000100011101101110,011011010010100111,110001110111001011,010101111000011110,001111111110000000,101010111000001101,100011001110011110,110111100100101100,110110010011010100,101011110001111010,111100001010101010,011110000100011011,100111001001000011,010010101011111001,001101000011011101,100100100110110111,011000101101000110,111001011100110001
100111110101000000,001001110011001011,100010001111101001,110100011110011010,101001011100100111,100100100000111011,000101011001011101,111110001001000011,001110111110110001,001111000110011110,111011101000111000,100010111011110110,110111010010100101,010011010101110011,010010111100001111,111000100111010101,011100010101101100,010101101111100110
111001000110001111,100000110011110011,101100001000111001,101101110001001000,010101011010100100,100110000111100100,000001001101011110,000011101110101001,011100101111000011,010110010001101011,001111010010010010,110101100100110010,101010111100100110,011011100001110101,110010101010011100,011000010111111000,000100110100011101,110011011101010001
001111111000010111,111110010110000010,001010100101001111,011111000010101001,011011100011010100,000100110111110001,000011011111001000,100111000101111010,110110111001101100,110010101010011011,110101010011001111,101001110010101010,110011010100110101,101100001110011100,111101101101000001,101010001011100111,011000011001111010,010101101110100110
011011110000111101,100011111111100100,000110111001010011,110001000011110011,001001110111001010,101100010011000101,111010110110010000,111101011000100010,100101100100010111,000100011110111001,110000011101011110,111111001101001001,101011001010011110,110110100010101110,010101101011010100,001110000101110110,011000101110100111,101000101001111000
111001000110001111,100000110011110011,101100001000111001,101101111001001000,010101011010100101,100110000111100100,000001001101111110,000011101110101001,011100101111000011,010110010001101011,001111010010010010,110101100100110010,101010111100100110,011011100001110101,110010101010011110,011000010111111000,000100110100011101,110011011101010001
110011011000010011,001100001101010001,000110111011001010,110100101100101111,001010011100111110,100111101110110100,101000011011100101,010110110001110101,101011100101000011,011101010110000110,000001100011011111,010011001111101001,001101111000101001,111111001001001100,111110000010111011,111000110110011000,100101010101111010,011001101001110010
100110111010100011,111000011100011011,001101101100110110,010110000110010111,100011101101000101,111110101010001100,111001000011100111,010000101011111001,100101011010011101,101110000001111001,101000110111110100,010110011101101100,001011011011010010,100101100111001010,110111001110110000,001011110110101001,011101110001010001,110011110000111110
100101011110110001,000110111001111010,010100111010000111,100001100011011100,000110000100011111,110001100100101010,111100101101010010,011000001001111101,101010100010110011,011111001010001000,011000010110011010,001101110000110100,110011011000010110,001011001111100110,110110010111100100,101101010001001011,101010111100001101,010011110101010001
111001000110001111,100000110011110011,101100001000111001,101101110001001000,010101011010100101,100110000111100100,000001001001111110,000011101110101001,011100101111000011,010110010001101011,001111010010010010,110101100100110010,101010111100100110,011011100001110101,110010101010011100,011000010111111000,000100110100011101,110011011101010001
000100110111001111,111000111011001001,001001110101111000,100100011010111100,101001101110000110,100010101101110011,001111001110101001,011100101101100100,010101101000011010,111010100110011100,101111100001010101,001010111000101111,010011111110010101,111100010100010011,011001000011110111,110011011101001110,110111110010100010,001110011011010010
110011011000010011,001100001111010001,000110111011001010,110100101100001111,001010011100111110,100111101110110100,101000011011100111,010110110001110101,101011100101000011,011101010110000110,000001100011011111,010011001111101001,001101111000101001,111111001001001100,111110000010111011,111000110110011000,100101010101111010,011001101001110010
110111000011100100,101001001010111110,110000010101011101,110010110010110011,000100100011011110,100101101100110001,001111011011010001,011011100100010111,011100000110101001,101100110001100111,010001111010101101,110110001000001011,111101110000011000,000011010101101010,011010101001111000,010100011100110110,101110111110001100,111001101111000010
110000100101111010,100110101111000001,111101000110010011,001111100001110000,110001110011010101,000101111110011110,010110110100011001,000011010111101011,011001101010101001,100111001000111101,111101011101001000,101100110100100111,010100011001110011,101010111000011011,001000001101011101,010011101100000111,011110000011001110,111010011110110100
111100100001000101,100111111100001011,110010110001111010,010000111110100111,110100011111110000,011110101010010010,111001100100111001,111011011010001100,001100010100011110,100001101111010110,100111000010110111,101000001011101011,011011010111000011,010010001101011101,001011111001110101,001110100111101100,010101001001101110,000101110011011001
010011100111110010,011011001010100100,011100110101101100,110111010001010101,001111100000101011,011010011111000011,100001001101100111,001001100011011101,111101001001011010,000110001101011110,010000111000111111,110100101110000101,100010111011101000,101011111100010000,111010000100111001,110011010110001110,000101011110111001,101100010010110110
100111110101000000,001001110011001011,100010001111101001,110100011110011010,101001011100100111,100100100000111011,000101001001011101,111110001001000011,001110111110110001,001111000110011110,111011101000111000,100010111011110110,110111010010100101,010011010101110011,010010111100001111,111000100111010101,011100010101101100,010101101111100010
110010001011011100,110000000101101011,111001100001010111,010101101110000110,101100101000101101,011101010101011100,001110101101110010,000001011000011011,111100010010110010,101001100110111000,000000110111110101,100111000100110101,001010000110001111,111010111100000001,101001011101100110,011011001011100001,010011110000101110,100111110011001011
110001111100010101,001000101001111101,010100001101110011,100110010001011111,100011100011110010,000101010110111110,111101100000101011,001111111000110000,001100110111000011,100110101110101001,111010110101111000,001011001100011011,101111000101100101,011110100010010101,111101001011011000,010111101101001110,111010011010100110,010011010011101001
110010001011011100,110100000101101011,111001100001010111,010101101110000110,101100101000101101,011101010101011100,001110101101110010,000001011000011011,111100010010110010,101001100110111000,000000110111110101,100111000100110101,001010000110001111,111010111100000001,101001011101100110,011111001011100001,010011110000101110,100111110011001010
110011011000010011,011100001111010001,100110111011000010,110100101100101111,001010011101011110,100111101110110100,101000011011100101,010110110001110101,101011100101100011,011101010110000110,000001100011011111,010011011111101000,001101111000001001,111111000001001100,001110000010111011,111000110110011000,100101010101111010,011001101001110010
111001101101000110,101001011010001011,101110110101010011,100100100110011100,110010111010110010,011111001110010001,110111010000000101,001101010011110110,111110000011101010,011000110011011101,100101101001111001,111001010100111000,000011110111001000,001110111100101100,100000011111100101,010101110110100011,010100011101011010,000011000100111111
001111111000010010,111110010111000010,001110100101001111,011111000010101001,111011100011010100,000100110011110001,000011011111001101,100111000101110010,110110111000101100,110010101110011011,110101010000011111,101001110110101010,011010010100110101,101100001110011100,111101101101000001,101010001010100111,011000001001111010,010101101110100110
111001000110001111,100000110011110011,101100001000111001,101101110001001000,010101011010100100,100110000111100100,000001001101011110,000011101110101001,011100101111000011,010110010001101011,001111010010010010,110101100100110010,101010111100100110,011011100001110101,110010101010011100,011000010111111000,000100110100011101,110011011101010001
001011110110000101,101011101000100110,100100100100111101,000010011001101111,101110011010011000,011100111010100100,100101110011001110,011111101001011001,110010101111010100,000001111110111010,100101001111100001,111011010101101000,001100011101010110,111000110011110011,111000001110001111,110001011000010101,110110111100000011,010111000010110110
011000100110101101,110010101011000111,111101100101000010,111001111000011101,010011010101100001,010111000110011110,101010110110010010,101110010001101111,110100011110001011,111010001111111000,110100110011110100,001111111011001000,001101001111010101,011001011010100110,100111101100100100,000000111101111110,100001100010111011,011110101000110011
110011011000010001,001100001111010001,010110111011000010,110100101100001111,001010011100011110,100111101110110100,101000011011100101,010110110101110101,101011100101000011,011101010110000111,000001100011011111,010011001111101001,001101111000101001,111111000001001100,111110000010111011,111000110110011000,100101010101111010,011001101001110110
111011111000010010,010011010101101011,100011101111000011,110111110010001101,010010101110111100,001110110010110011,101111000100101110,100101011100110001,000111010111010100,011101100101011001,110101000011111010,101000010110011111,000110001001011111,111010000001110101,110100110101100110,111110011111001000,001001111011101100,011101001110000111
101100010111100010,101011001011101101,100010110001111011,101101000101011111,011111100001101010,011000110111001001,111100101000110001,001001110010110111,010000001110111110,010100011001000111,010111000111110001,000101111100101001,111011011100000011,001110111101010100,100001101011010010,110111010010011100,110001110101100100,100110100110000111
010111011001001110,111100101011011100,001010110001111010,011111010110010000,100101110010001011,000100011010110111,001001111000011101,000111100111101101,101101000100111111,110000110101010111,110111101000110001,101110011101000001,011001001011100011,011100111100101010,111010010010101101,010010001110011011,101011101110000110,100001011111111000
010101101101110000,100101000100011101,011000010110110001,100011110110010010,111001101000001011,000100100011111011,001110011101011010,000001011110101110,001001111011010101,110010111000111100,011011000001111110,101111001010100001,011110100110001100,110010001111000111,110101010011001000,000011110101101001,101100110101100110,010111010000000111
011011110000111101,100011111111100100,000110111001010011,110001000011110011,001001110111001010,101100010011000101,111010110110010000,111101011000100010,100101100100010111,000100011110111001,110000011101011110,111111001101001001,101011001010011110,110110100010101110,010101101011010100,001110000101110110,011000101110100111,101000101001111000
110110100011101010,110000010101110011,000011011010101111,101000111111100100,101100001000111001,000101101111010011,011001110010111000,011110010011010101,001111010101001000,101111110000110110,111011001110010010,110101000110100100,010100111100011110,010011101001110100,100010100110011101,111001100001001111,110111111000000001,011110100100100011
110001111100010101,001000101001111101,010100001101110011,100110010001011111,100011100011110010,000101010110111110,111101100000101011,001111111000110000,001100110111000011,100110101110101001,111010110101111000,001011001100011011,101111000101100101,011110100010010101,111101001011011000,010111101101001110,111010011010100110,010011010011101001
